gene_symbol	x	y	type
Bpifb6	-8.921173095703125	1.7506595849990845	DEG
Brinp3	-6.173119068145752	2.0679373741149902	DEG
Brip1	3.267496347427368	-4.1287760734558105	DEG
Bsnd	-8.124468803405762	0.8133019804954529	DEG
Bsx	-5.1810431480407715	2.8090598583221436	DEG
Btbd17	2.963637590408325	7.9025044441223145	DEG
Btbd35f13	1.0674322843551636	-6.594559669494629	DNB
Btc	6.808398723602295	-5.217404842376709	DEG
Btn1a1	-3.3248848915100098	6.475694179534912	DEG
Btnl10	-9.273967742919922	-0.45843565464019775	DEG
Bub1	-7.303157806396484	3.345695734024048	DEG
C030034I22Rik	-4.617199420928955	-6.029688835144043	DEG
C030037F17Rik	7.40462064743042	2.853630542755127	DEG
C130021I20Rik	8.20887565612793	-0.8157287836074829	DEG
C130078N14	2.619000196456909	-0.8997354507446289	DEG
C130079G13Rik	7.107334613800049	4.667990684509277	DEG
C1galt1	2.4543018341064453	-4.824569225311279	DEG
C1ql2	2.750450611114502	-5.273154258728027	DEG
C1ql3	-7.492140293121338	-0.30125048756599426	DEG
C1ql4	-6.319838047027588	2.2950401306152344	DEG
C1rb	-1.8740618228912354	3.7982168197631836	DEG
C2	-1.9430499076843262	2.2312653064727783	DEG
C230072F16Rik	-5.432636260986328	-5.618628978729248	DEG
C2cd4b	3.7232980728149414	-5.345975399017334	DEG
C2cd4c	-3.5027029514312744	-2.0960216522216797	DEG
C3	-2.812819242477417	1.9547017812728882	DEG
C430002N11Rik	1.1781302690505981	1.77263605594635	DEG
C430019N01Rik	-2.3345530033111572	-1.1412506103515625	DEG
C430039J16Rik	-3.2606489658355713	7.311117649078369	DEG
C430042M11Rik	-4.4946064949035645	7.353088855743408	DEG
C430049E01Rik	-0.8374283909797668	3.9341518878936768	DEG
C4bp	-6.733693599700928	-1.940260887145996	DEG
C530014P21Rik	-1.3938288688659668	2.245479106903076	DEG
C530044C16Rik	-2.304638147354126	7.348413467407227	DEG
C5ar1	8.526124954223633	0.04356522113084793	DEG
C5ar2	7.291285037994385	4.5356831550598145	DEG
C630001G18Rik	5.922870635986328	-5.977778434753418	DEG
C77370	-4.067184925079346	-2.413404703140259	DEG
C81189	0.8079013824462891	-1.3515067100524902	DEG
C87499	5.749445915222168	-4.976401329040527	DEG
C920006O11Rik	5.620991230010986	5.283670902252197	DEG
Cabp4	1.4621835947036743	0.04902646318078041	DEG
Cacng1	-6.0067057609558105	-0.8883266448974609	DEG
Cacng4	9.254895210266113	-2.2829337120056152	DEG
Cadps	-3.194793224334717	-2.7056562900543213	DEG
Cage1	5.072288990020752	-7.089993953704834	DEG
Calb2	4.172547340393066	4.2729105949401855	DEG
Calca	-3.321173667907715	6.642761707305908	DEG
Calcb	-0.955044686794281	-3.566422700881958	DEG
Calcrl	-8.654375076293945	-4.06289529800415	DEG
Caln1	2.554448127746582	2.6184427738189697	DEG
Camk2b	-7.815695762634277	-1.2393982410430908	DEG
Camk2n1	-5.432377815246582	-5.042226791381836	DEG
Camkv	-9.344038963317871	-1.1998597383499146	DEG
Camp	7.971155166625977	-2.907036066055298	DEG
Camta1	-6.13841438293457	-6.249521255493164	DEG
Capn13	8.61127758026123	-1.1730232238769531	DEG
Capn3	9.424568176269531	0.6575198769569397	DEG
Capn9	0.11805565655231476	2.57452130317688	DEG
Capza1	-3.0230822563171387	6.188451290130615	DEG
Capza3	1.3888404369354248	-6.525359153747559	DNB
Car12	-1.3718401193618774	3.153860330581665	DEG
Car13	0.14055763185024261	6.4316935539245605	DEG
Car7	0.3939482271671295	-0.18176473677158356	DEG
Card11	6.529867172241211	0.14306917786598206	DEG
Card14	-1.3996092081069946	4.834550380706787	DEG
Casc1	-4.715878486633301	-5.4850311279296875	DEG
Casq1	-0.612676739692688	8.384833335876465	DEG
Cav2	-0.15897563099861145	6.924088001251221	DEG
Cav3	4.436792850494385	0.3477235436439514	DEG
Cavin3	1.4873350858688354	6.390554428100586	DEG
Cbs	-5.708865642547607	-3.0464746952056885	DEG
Ccdc138	9.624190330505371	-1.051026701927185	DEG
Ccdc144b	-2.2415757179260254	-4.299216270446777	DEG
Ccdc15	-0.4349179267883301	-3.9944376945495605	DEG
Ccdc150	3.4428417682647705	-7.674977779388428	DEG
Ccdc151	0.1177595928311348	-5.613467216491699	DEG
Ccdc154	-3.480177879333496	-5.62898588180542	DEG
Ccdc155	2.397000312805176	-3.994813919067383	DNB
Ccdc54	3.4261319637298584	-3.8397512435913086	DNB
Ccdc65	1.284165859222412	-6.968908309936523	DEG
Ccdc87	1.064850926399231	2.0321836471557617	DEG
Ccdc89	4.577829360961914	-5.296297550201416	DNB
Cck	-0.6746837496757507	-3.687380313873291	DEG
Cckbr	-7.547608852386475	-2.920292854309082	DEG
Ccl17	-0.09574706852436066	5.819608211517334	DEG
Ccl19	8.38302230834961	-3.453352928161621	DEG
Ccl2	-8.531059265136719	2.1165730953216553	DEG
Ccl22	5.837630748748779	0.6179373860359192	DEG
Ccl24	7.348443031311035	3.554037570953369	DEG
Ccl28	-5.97131872177124	1.4280134439468384	DEG
Ccl3	9.747904777526855	-1.4169118404388428	DEG
Ccl4	7.658944129943848	-4.192928314208984	DEG
Ccl6	4.741453647613525	5.395036697387695	DEG
Ccl7	7.959096908569336	2.8730950355529785	DEG
Ccl8	-0.21338598430156708	3.158456802368164	DEG
Ccl9	8.68688678741455	1.3337512016296387	DEG
Ccna1	3.8917407989501953	-7.4955034255981445	DEG
Ccne1	-2.1889352798461914	-1.3725695610046387	DEG
Ccne2	-1.9770091772079468	-1.0648181438446045	DEG
Ccnf	-2.9437336921691895	-3.6317973136901855	DEG
Ccnj	4.388519287109375	4.558976173400879	DEG
Ccno	-7.327288627624512	-4.005672454833984	DEG
Ccr1	-4.541568756103516	-1.251685380935669	DEG
Ccr1l1	9.27685546875	2.6738433837890625	DEG
Ccr2	1.4540857076644897	4.396363735198975	DEG
Ccr3	1.7093838453292847	7.0096611976623535	DEG
Ccr4	-1.7400743961334229	-3.53651762008667	DEG
Ccr7	7.47719669342041	-0.3127179443836212	DEG
Ccser2	2.244325637817383	-6.3621826171875	DEG
Cd109	0.6544526815414429	-0.5126146674156189	DEG
Cd177	6.534642696380615	-3.518895149230957	DEG
Cd180	0.20896859467029572	-0.4284190833568573	DEG
Cd200r1	9.138359069824219	0.3543195426464081	DEG
Cd200r2	3.8257014751434326	3.384429931640625	DEG
Cd200r3	-1.5776616334915161	-7.178332805633545	DEG
Cd200r4	5.225882053375244	-6.465116024017334	DEG
Cd209b	-3.559966802597046	-1.9848476648330688	DEG
Cd300a	-2.8995630741119385	8.679830551147461	DEG
Cd300lb	6.796668529510498	0.7652931809425354	DEG
Cd55b	7.163759231567383	-5.447895050048828	DNB
Cd72	6.758111476898193	0.510779082775116	DEG
Cd79a	-8.041182518005371	3.8664119243621826	DEG
Cda	-5.999912261962891	0.4768553078174591	DEG
Cdc20b	-7.331515312194824	-3.47702956199646	DEG
Cdh1	-5.651193141937256	-3.1188364028930664	DEG
Cdh20	1.3946930170059204	6.426601409912109	DEG
Cdh22	-5.902430057525635	-0.697076141834259	DEG
Cdh9	-7.960638046264648	-4.945433616638184	DEG
Cdhr5	-4.907799243927002	-0.20208901166915894	DEG
Cdk1	-5.508391380310059	-4.036140441894531	DEG
Cdkal1	-0.7493588924407959	7.434803009033203	DEG
Cdkn2a	-1.2631714344024658	6.940427780151367	DEG
Cdkn3	2.705225944519043	-6.3845343589782715	DEG
Cdr2	6.130953788757324	6.492519378662109	DEG
Cdsn	-1.5979522466659546	7.234117031097412	DEG
Ceacam16	-2.1835153102874756	0.5002038478851318	DEG
Ceacam2	-3.3203630447387695	5.798032760620117	DEG
Cebpe	0.8054265975952148	7.568603515625	DEG
Cela1	10.075645446777344	-0.04505785554647446	DEG
Cela2a	4.092031002044678	2.260878324508667	DEG
Celf6	1.417428731918335	9.019588470458984	DEG
Celsr1	-6.038233280181885	-2.6561665534973145	DEG
Celsr3	-0.31091660261154175	0.22443261742591858	DEG
Cep170b	-4.524012088775635	5.8860650062561035	DEG
Cep83	0.5276566743850708	-7.694901943206787	DEG
Cers3	4.82135534286499	-5.943453788757324	DEG
Ces1d	-0.6939074993133545	2.0989058017730713	DEG
Ces1f	4.031158924102783	6.363247871398926	DEG
Cfap100	-5.800259590148926	-2.2488059997558594	DEG
Cfap53	0.7695472836494446	-8.129210472106934	DEG
Cfap58	-0.24285580217838287	-5.416037082672119	DEG
Cfap70	-1.8606181144714355	-4.735198497772217	DEG
Cfc1	2.718526840209961	-7.940860271453857	DEG
Cftr	3.856229066848755	1.1877347230911255	DEG
Chat	3.0396220684051514	-0.3665482699871063	DEG
Chd3os	-2.092721939086914	-5.73366641998291	DEG
Chd5	-4.211435794830322	6.790174961090088	DEG
Chdh	-3.825446128845215	5.701749801635742	DEG
Chga	4.1552348136901855	7.028651714324951	DEG
Chil1	-5.313755512237549	-4.317080974578857	DEG
Chil3	7.041708946228027	-2.856755495071411	DEG
Chil5	-1.6166943311691284	6.581257343292236	DEG
Chil6	3.9642369747161865	-4.744424343109131	DEG
Chl1	-2.645318031311035	-2.9616596698760986	DEG
Chrdl2	2.165041446685791	-4.509336948394775	DEG
Chrm3	-6.384541034698486	-2.1283557415008545	DEG
Chrna1	4.941303730010986	5.794881820678711	DEG
Chrna9	-7.7737932205200195	-4.374476909637451	DEG
Chrnd	5.0681047439575195	4.037359237670898	DEG
Chst1	9.265628814697266	2.904181957244873	DEG
Chst13	0.0715830996632576	-6.740135669708252	DEG
Chst4	-3.7316980361938477	-0.6056997179985046	DEG
Chst5	-1.6355677843093872	6.154356956481934	DEG
Ciart	3.274935007095337	0.980900764465332	DEG
Cib3	-7.940770149230957	-3.387516975402832	DEG
Cilp2	-3.338597536087036	-4.615691661834717	DEG
Cish	9.078070640563965	2.3223633766174316	DEG
Ckb	-6.746472358703613	-2.6068115234375	DEG
Ckmt1	-3.770423173904419	-2.6408257484436035	DEG
Cks2	-6.1828107833862305	-1.900476098060608	DEG
Clca2	0.907379686832428	-3.904728651046753	DEG
Clca3a2	3.460845708847046	5.911744117736816	DEG
Cldn1	0.2816213369369507	4.163510799407959	DEG
Cldn13	3.977236270904541	-7.657482624053955	DEG
Cldn22	7.634943008422852	0.24289076030254364	DEG
Cldn4	3.1801114082336426	5.263307094573975	DEG
Cldn5	-1.3219512701034546	-1.456175446510315	DEG
Clec10a	8.301739692687988	-2.5417323112487793	DEG
Clec4a1	9.182137489318848	1.123124361038208	DEG
Clec4a2	0.17416566610336304	1.695217251777649	DEG
Clec4b1	8.373491287231445	2.075310707092285	DEG
Clec7a	7.096583843231201	-1.0043705701828003	DEG
Clic4	0.06448507308959961	-3.8379902839660645	DEG
Clic6	-6.196255683898926	-2.438002586364746	DEG
Clip3	-8.765109062194824	-2.7791967391967773	DEG
Clmp	3.4961044788360596	5.845118999481201	DEG
Clnk	2.9510350227355957	-4.084314823150635	DEG
Clrn1	1.5988801717758179	-3.3268864154815674	DEG
Clstn2	-3.3596019744873047	-6.576160907745361	DEG
Clstn3	-4.4553141593933105	-3.0350654125213623	DEG
Cma1	6.2565765380859375	2.5367321968078613	DEG
Cma2	7.298359394073486	3.5355215072631836	DEG
Cmtm2a	4.246623516082764	-7.51954460144043	DNB
Cmtm2b	2.503739356994629	-6.18154764175415	DNB
Cmya5	3.1175482273101807	0.310204416513443	DEG
Cndp1	-3.6883440017700195	3.7493600845336914	DEG
Cnga3	-7.3222784996032715	4.828766822814941	DEG
Cnga4	-3.154478073120117	6.721699237823486	DEG
Cnmd	-0.28896623849868774	-0.4950791299343109	DEG
Cnr1	6.813717842102051	-0.07881126552820206	DEG
Cntn3	4.000255107879639	-0.7576611042022705	DEG
Cobl	-4.733434677124023	-1.48090660572052	DEG
Col12a1	4.524107933044434	1.1638567447662354	DEG
Col14a1	-2.2243003845214844	0.05761975422501564	DEG
Col20a1	7.057490825653076	3.799278974533081	DEG
Col25a1	1.5939537286758423	7.026792526245117	DEG
Col28a1	-1.1972752809524536	-1.8613804578781128	DEG
Col2a1	2.4192657470703125	1.0029572248458862	DEG
Col5a3	0.21573013067245483	-1.3509804010391235	DEG
Col6a4	-7.31379508972168	0.38616618514060974	DEG
Col6a5	-5.804043769836426	4.651355743408203	DEG
Col6a6	-4.767800331115723	1.2839312553405762	DEG
Col7a1	0.9186001420021057	7.447692394256592	DEG
Col8a2	-3.7860004901885986	0.12758365273475647	DEG
Colec11	-3.9905846118927	-4.1903300285339355	DEG
Comp	0.026972178369760513	-1.5046762228012085	DEG
Copg2os2	-4.527868270874023	1.731302261352539	DEG
Corin	-5.5863189697265625	0.1466689556837082	DEG
Coro2a	5.541594505310059	-4.292811393737793	DEG
Coro6	3.4416565895080566	0.9527113437652588	DEG
Cox17	-0.007262495346367359	6.533413410186768	DEG
Cox6a2	2.765026569366455	6.762803077697754	DEG
Cox7b2	2.3726470470428467	-6.728722095489502	DNB
Cox8c	1.5155304670333862	-7.307620525360107	DNB
Cp	-1.7080305814743042	3.1193435192108154	DEG
Cpa1	-5.232580661773682	-5.109866619110107	DEG
Cpa2	-9.680808067321777	-0.391774982213974	DEG
Cpa3	-4.958611011505127	0.33945339918136597	DEG
Cpne6	5.556884765625	4.900839328765869	DEG
Cpne7	3.684415578842163	7.692694664001465	DEG
Cpsf4l	6.115829944610596	1.0359495878219604	DEG
Cpvl	-2.279489517211914	7.066711902618408	DEG
Cpxm1	-6.287598133087158	4.07950496673584	DEG
Cpz	-5.886698246002197	5.211606979370117	DEG
Crat	-0.2724592089653015	4.71821928024292	DEG
Creb3	3.4778647422790527	-5.248653888702393	DEG
Creb3l3	7.09550142288208	-4.393740177154541	DEG
Creb3l4	4.034470081329346	-5.694618225097656	DEG
Crip3	-5.128698825836182	-4.203432083129883	DEG
Crispld1	3.17305064201355	3.0035393238067627	DEG
Crocc2	-5.024599075317383	-3.132023811340332	DEG
Crp	-4.795406341552734	-2.8604683876037598	DEG
Crtac1	4.457865238189697	-4.989798545837402	DEG
Crtam	7.064081192016602	-4.533250331878662	DEG
Cryab	7.430542945861816	-4.519903659820557	DEG
Crybb1	0.653181791305542	5.404301643371582	DEG
Crygn	-4.963037490844727	1.4415682554244995	DEG
Crym	-2.782330274581909	-1.9469355344772339	DEG
Csdc2	-6.665266990661621	-4.479055881500244	DEG
Csmd1	6.423465251922607	-7.134474754333496	DEG
Cspg5	1.169969916343689	1.9622563123703003	DEG
Cst7	-2.1129753589630127	6.259775638580322	DEG
Cst9	2.4512720108032227	-6.9394755363464355	DNB
Cstl1	3.8169021606445312	-1.7953673601150513	DEG
Ctcfl	-4.324705123901367	-5.810408592224121	DEG
Ctcflos	1.6253736019134521	-8.046335220336914	DEG
Ctf1	-1.7940818071365356	0.8865563273429871	DEG
Cth	9.62172794342041	2.0972142219543457	DEG
Cthrc1	-3.531499147415161	5.1959309577941895	DEG
Ctnna2	3.230304479598999	-3.9295291900634766	DEG
Ctsk	-4.3581976890563965	-2.307722330093384	DEG
Ctss	9.307844161987305	1.1192141771316528	DEG
Cttnbp2	2.324190378189087	6.751192092895508	DEG
Ctxn3	-6.337584495544434	-3.2559027671813965	DEG
Cux2	1.3548158407211304	7.822450160980225	DEG
Cuzd1	-4.407890796661377	-2.8657455444335938	DEG
Cwc22	-1.6273388862609863	2.1789543628692627	DEG
Cxcl1	-1.3475518226623535	-3.537459135055542	DEG
Cxcl10	1.4122828245162964	-3.3455445766448975	DEG
Cxcl14	-8.433582305908203	-2.9355156421661377	DEG
Cxcl17	-9.021045684814453	1.5269790887832642	DEG
Cxcl9	-2.3353734016418457	-4.446118354797363	DEG
Cxcr1	3.8652796745300293	0.4156138300895691	DEG
Cxcr4	-6.484559535980225	0.4516073763370514	DEG
Cyp11b2	8.326569557189941	0.9355571269989014	DEG
Cyp21a1	-8.701149940490723	0.5999765992164612	DEG
Cyp2a4	-6.633786201477051	-3.5979626178741455	DEG
Cyp2b10	4.8205084800720215	5.353427886962891	DEG
Cyp2c29	7.349714279174805	2.94889760017395	DEG
Cyp2c44	5.199635028839111	-4.011849880218506	DEG
Cyp2d12	-3.8556439876556396	2.6742684841156006	DEG
Cyp2d13	-5.726217269897461	-5.4777116775512695	DEG
Cyp2d22	-5.23802375793457	-1.9143916368484497	DEG
Cyp2d26	-4.392603874206543	-0.35999569296836853	DEG
Cyp2d34	-9.824821472167969	0.09757807850837708	DEG
Cyp2d37-ps	0.6391403675079346	7.013444423675537	DEG
Cyp2d9	-5.26522970199585	-0.5993478298187256	DEG
Cyp2e1	6.767299175262451	3.7253735065460205	DEG
Cyp2f2	-1.5485942363739014	-0.6788946986198425	DEG
Cyp2r1	3.587486743927002	-3.8088936805725098	DEG
Cyp2s1	-3.7486765384674072	-2.8195693492889404	DEG
Cyp2u1	-4.119157791137695	7.855806827545166	DEG
Cyp4b1-ps2	5.878490924835205	-3.9970669746398926	DEG
Cyp4f15	-5.150911331176758	-1.4390736818313599	DEG
Cyp4f40	0.333113431930542	5.207909107208252	DEG
Cyp4f41-ps	3.570230007171631	-1.3791652917861938	DEG
Cys1	-4.958813667297363	-2.9800174236297607	DEG
Cytip	-0.4645538628101349	-3.911809206008911	DEG
D130020L05Rik	1.105245590209961	-6.501459121704102	DEG
D130040H23Rik	1.1588866710662842	8.121623992919922	DEG
D130062J21Rik	-1.0607762336730957	1.8678666353225708	DEG
D230018H15Rik	2.9831578731536865	-4.47625207901001	DEG
D2Bwg0886e	-4.852564811706543	3.6620819568634033	DEG
D2hgdh	-4.427186489105225	3.0418548583984375	DEG
D330022H12Rik	7.814264297485352	4.257287502288818	DEG
D3Ertd711e	4.899523735046387	-3.564784049987793	DEG
D430019H16Rik	-7.585811614990234	-2.7206573486328125	DEG
D430020J02Rik	4.147476673126221	3.136155128479004	DEG
D4Ertd617e	-8.53640079498291	-0.20604337751865387	DEG
D5Ertd605e	-2.469622850418091	-1.4518030881881714	DEG
D630024D03Rik	2.774137258529663	6.407969951629639	DEG
D630039A03Rik	-5.6360859870910645	-0.5024175047874451	DEG
D630045M09Rik	-6.278509140014648	-1.6784147024154663	DEG
D730003I15Rik	-1.2864948511123657	-5.269854545593262	DEG
D730045B01Rik	-1.9211666584014893	7.417147159576416	DEG
D830026I12Rik	-2.603579044342041	0.9847542643547058	DEG
D9Ertd115e	-9.274391174316406	2.4388980865478516	DEG
D9Ertd720e	-6.5237908363342285	3.7649049758911133	DEG
Dach2	-9.340801239013672	0.6075215935707092	DEG
Dazl	3.388841152191162	-5.1883015632629395	DNB
Dbf4	-1.1173646450042725	0.9372843503952026	DEG
Dbh	-6.031051158905029	-3.8562893867492676	DEG
Dbx1	4.706752777099609	-4.694512367248535	DEG
Dbx2	-2.693723440170288	0.6504770517349243	DEG
Dcdc2a	-6.149434566497803	-0.842515230178833	DEG
Dclk3	-0.20992708206176758	-6.589935779571533	DEG
Dcstamp	7.748156547546387	-2.4781103134155273	DEG
Dct	-0.525489866733551	-0.7063632011413574	DEG
Ddah1	-1.3321175575256348	-2.6360256671905518	DEG
Ddias	3.5825090408325195	4.005350112915039	DEG
Ddit4l	-6.555657386779785	-0.007209382485598326	DEG
Ddx4	3.9781930446624756	-5.6312408447265625	DNB
Defa29	2.303696870803833	-6.48775053024292	DNB
Defb15	-9.087014198303223	-0.8277359008789062	DEG
Defb2	3.231975793838501	3.5602433681488037	DEG
Defb36	-0.8812068104743958	-5.296858787536621	DEG
Defb45	4.83992862701416	-5.568053722381592	DEG
Dera	0.33663955330848694	-3.748927593231201	DEG
Deup1	2.3783109188079834	-7.055734157562256	DEG
Dgkb	3.6217586994171143	-0.46713313460350037	DEG
Dgki	-6.944945335388184	2.735100746154785	DEG
Dhrs2	-6.963493347167969	1.255906343460083	DEG
Dhrs7c	3.0832014083862305	5.366872310638428	DEG
Dhtkd1	3.156233072280884	5.068867206573486	DEG
Dio3os	-5.505452632904053	2.3525166511535645	DEG
Dis3l	6.025974750518799	-5.620047569274902	DEG
Disp2	-2.3213233947753906	-0.4485504627227783	DEG
Dixdc1	7.7493720054626465	-0.7582839727401733	DEG
Dkk4	4.646979808807373	-0.7844905257225037	DEG
Dlgap1	1.5306395292282104	8.390213012695312	DEG
Dlk1	-5.762592792510986	3.116367816925049	DEG
Dmgdh	1.2034951448440552	4.398958206176758	DEG
Dmkn	-4.04857063293457	-2.426457405090332	DEG
Dmp1	6.652795791625977	3.185188055038452	DEG
Dmrtb1	5.3810319900512695	-6.58351993560791	DNB
Dmtn	-3.8196918964385986	6.342237949371338	DEG
Dnah1	6.416609764099121	-5.11235237121582	DEG
Dnah10	-7.962795257568359	-2.9108774662017822	DEG
Dnah2	1.835516333580017	-7.698720455169678	DEG
Dnah5	-7.046442031860352	-1.8311716318130493	DEG
Dnah9	-4.708355903625488	-3.685476779937744	DEG
Dnajb13	0.2572704553604126	-7.0334320068359375	DEG
Dnajc5b	3.0654873847961426	-6.961306095123291	DNB
Dnajc6	3.3186817169189453	3.9636647701263428	DEG
Dner	-5.504621982574463	-2.6459879875183105	DEG
Dnm3	3.435838222503662	7.731643199920654	DEG
Dnmt3l	6.377936363220215	3.3070530891418457	DEG
Doc2b	-3.1497230529785156	-7.180556774139404	DEG
Dock8	-2.5369598865509033	8.027771949768066	DEG
Dok6	-7.218196868896484	-4.019163131713867	DEG
Dpep1	-2.227532386779785	4.755424976348877	DEG
Dpp4	-3.8167006969451904	-4.0569844245910645	DEG
Dpy19l2	1.337182641029358	-1.9829446077346802	DEG
Dpys	1.4646159410476685	5.845858573913574	DEG
Dpysl5	-3.493027448654175	5.599189758300781	DEG
Drd1	-0.2832401990890503	-2.220393180847168	DEG
Drd4	-2.7800240516662598	-4.273663520812988	DEG
Dsg1a	-0.9116293787956238	-2.9736363887786865	DEG
Dsg1c	3.483877420425415	-3.1743123531341553	DEG
Dtl	2.773022174835205	-5.038323402404785	DEG
Dtx1	-2.551154851913452	-1.1494561433792114	DEG
Dubr	0.06181003153324127	7.334104537963867	DEG
Duox1	8.891989707946777	-0.10969989746809006	DEG
Duoxa2	8.511667251586914	-0.10344558954238892	DEG
Dusp10	7.062807559967041	2.364563465118408	DEG
Dusp4	8.721353530883789	-1.103047251701355	DEG
Dusp9	-4.333308219909668	1.7642217874526978	DEG
Dync1i1	-3.900595188140869	-4.015500068664551	DEG
Dynll1	-4.783824443817139	5.373337268829346	DEG
E030003E18Rik	6.183079719543457	-3.5302188396453857	DEG
E030018B13Rik	1.1456353664398193	1.2728040218353271	DEG
E030042O20Rik	-7.75971794128418	-3.0416343212127686	DEG
E030044B06Rik	-6.392176151275635	-0.13033291697502136	DEG
E130101M22	7.826356410980225	3.664668083190918	DEG
E130104P22Rik	-0.8470745086669922	8.00776195526123	DEG
E130116L18Rik	-2.491900682449341	7.64765739440918	DEG
E130304I02Rik	-5.688605308532715	-1.5156911611557007	DEG
E230016K23Rik	-0.5754627585411072	-0.5769588947296143	DEG
E230016M11Rik	4.282473564147949	0.5499144792556763	DEG
E330011O21Rik	0.4694954752922058	2.3355448246002197	DEG
E430022K19Rik	2.5262393951416016	1.310840129852295	DEG
E530001F21Rik	-8.033676147460938	1.2977161407470703	DEG
Ear1	4.3966217041015625	4.681643962860107	DEG
Ear10	8.5654935836792	-0.052387651056051254	DEG
Ear12	4.916025638580322	5.536006450653076	DEG
Ear2	4.310680866241455	6.397480010986328	DEG
Ear4	-3.241105556488037	-1.1587648391723633	DEG
Ear7	8.15784740447998	-2.709913969039917	DEG
Ece1	-4.515871047973633	-1.2525311708450317	DEG
Ecel1	1.439563274383545	-7.8293232917785645	DEG
Eddm3b	-6.194787979125977	-0.43798238039016724	DEG
Edn3	-2.424030065536499	-1.9949653148651123	DEG
Eef2kmt	1.4173229932785034	2.358682155609131	DEG
Eepd1	3.706713914871216	-6.139180660247803	DEG
Efcab10	-2.5850777626037598	-4.754060745239258	DEG
Efcab9	3.8389413356781006	-5.895695686340332	DEG
Efhd1	3.4239158630371094	-8.154749870300293	DEG
Egfl6	-5.414903163909912	5.023171901702881	DEG
Egr2	-1.7745764255523682	-6.360803127288818	DEG
Ehf	-6.048585891723633	-2.9900941848754883	DEG
Ehmt1	-4.90482759475708	7.12229585647583	DEG
Elane	-6.163304328918457	-4.226708889007568	DEG
Elavl3	-2.730879545211792	-5.678391456604004	DEG
Elavl4	-2.497626543045044	5.571962833404541	DEG
Elmo1	-5.997993469238281	6.9499592781066895	DEG
Elmod1	-8.157394409179688	2.907682180404663	DEG
Elovl3	7.471540927886963	4.072266101837158	DEG
Emb	0.706151008605957	1.757962703704834	DEG
Endou	-3.7596988677978516	6.783308506011963	DEG
Enpep	7.0769171714782715	4.624499797821045	DEG
Eomes	-7.3014607429504395	-0.9737712740898132	DEG
Epha1	-3.7599682807922363	-1.2217713594436646	DEG
Epha5	-3.1161749362945557	5.825753688812256	DEG
Epha8	0.6342544555664062	3.9773433208465576	DEG
Ephb3	-3.513352870941162	6.505561828613281	DEG
Eppin	5.715220928192139	-6.0797529220581055	DEG
Eps8l3	-3.2376246452331543	-2.6322453022003174	DEG
Epsti1	-6.14811897277832	-0.47922685742378235	DEG
Eqtn	3.9651596546173096	-6.0123796463012695	DNB
Erbb3	3.2675163745880127	-4.979974269866943	DEG
Ercc6l	5.748923301696777	-6.275880336761475	DEG
Erich5	-3.6190662384033203	2.921454906463623	DEG
Esco2	1.2640427350997925	-6.1477532386779785	DEG
Etnppl	-3.3755123615264893	0.9482311010360718	DEG
Exoc1	1.2416566610336304	-0.6975927948951721	DEG
Exosc1	7.15994930267334	1.7832722663879395	DEG
Exosc9	-4.308527946472168	5.173508167266846	DEG
Eya1	-4.368005752563477	6.614552021026611	DEG
F2rl3	-1.0950963497161865	0.16395705938339233	DEG
F420015M19Rik	-0.10027749091386795	6.289636611938477	DEG
F630003A18Rik	6.758501052856445	3.6151084899902344	DEG
F630048H11Rik	-1.4161145687103271	-0.45389124751091003	DEG
F7	7.196368217468262	0.16486325860023499	DEG
F830005K03Rik	-5.508177280426025	0.7721974849700928	DEG
F930015N05Rik	5.860342025756836	3.1136627197265625	DEG
Fabp1	5.688376426696777	-6.578977108001709	DEG
Fabp6	-4.263265132904053	2.3428313732147217	DEG
Fabp7	5.214330196380615	-6.83093786239624	DEG
Fabp9	4.3038010597229	-5.37133264541626	DEG
Fads1	-3.7093822956085205	6.515515327453613	DEG
Faim2	-4.451417922973633	-2.409274101257324	DEG
Fam129c	2.2863330841064453	-4.999686241149902	DEG
Fam13a	6.592376708984375	-5.578619003295898	DEG
Fam159a	-2.6072449684143066	1.4748743772506714	DEG
Fam160b2	-4.451483249664307	6.681937217712402	DEG
Fam163a	8.104910850524902	0.9891531467437744	DEG
Fam163b	1.9592351913452148	-3.3410327434539795	DEG
Fam167a	3.9180421829223633	-6.581653594970703	DEG
Fam170b	-2.5489861965179443	-0.6200684905052185	DEG
Fam171b	-2.2252233028411865	-0.471994549036026	DEG
Fam178b	3.7518279552459717	-7.088910102844238	DNB
Fam184a	-1.4389418363571167	1.8881337642669678	DEG
Fam187b	-4.750513553619385	-4.586055755615234	DEG
Fam209	3.3234009742736816	-6.436333179473877	DEG
Fam219a	-4.472635269165039	7.537158966064453	DEG
Fam227b	3.670539379119873	-5.006557464599609	DEG
Fam234b	-4.1072773933410645	6.004086971282959	DEG
Fam57b	0.6969149112701416	-2.6171276569366455	DEG
Fam71b	5.721750259399414	-5.143596649169922	DEG
Fam71d	3.6521856784820557	-5.130797386169434	DEG
Fam71f2	4.582610130310059	-6.460867404937744	DNB
Fam81a	2.4918553829193115	1.133890151977539	DEG
Fam83d	-3.4805655479431152	-1.349916934967041	DEG
Fam84a	4.423237323760986	1.7947553396224976	DEG
Fam92b	-6.551395416259766	-2.974675416946411	DEG
Fap	1.5012987852096558	4.220818042755127	DEG
